,Progress,Duration..in.seconds.,IC.response.,Sex,Gender,Class,Major,Ethnicity,Course2,AMAS.1,AMAS.2,AMAS.3,AMAS.4,AMAS.5,AMAS.6,AMAS.7,AMAS.8,AMAS.9,MSES.1,MSES.2,MSES.3,S.CA.1,S.CA.2,S.CA.3,S.CA.4,S.CA.5,S.CA.6,S.LT.1,S.LT.2,S.LT.3,S.LT.4,S.LT.5,S.LT.6,S.LT.7,S.DA.1,S.DA.2,S.DA.3,S.DA.4,S.DA.5,S.DA.6,S.DA.7,S.IA.1,S.IA.2,S.IA.3,S.IA.4,S.IA.5,S.IA.6,S.IA.7,S.D.1,S.D.2,S.D.3,S.D.4,S.D.5,S.D.6,S.D.7,S.RE.1,S.RE.2,S.RE.3,S.RE.4,S.RE.5,S.RE.6,S.RE.7,S.IA.1.1,S.IA.2.1,S.IA.3.1,S.IA.4.1,S.IA.5.1,S.IA.6.1,S.IA.7.1,T.1,T.2,T.3,T.4,T.5,T.6,T.7,T.8,T.9,T.10,T.11,T.12,MS.1,MS.2,MS.3,MS.4,MS.5,MS.6,MS.7,MS.8,MS.9,MS.10,MS.11,MS.12,CR.1,CR.2,CR.3,CR.4,CR.5,CR.6,CR.7,CR.8,CR.9,CR.10,CR.11,CR.12,Semester
516,97,850,1,1,2,1,4,2,5,3,5,4,5,3,4,2,5,4,1,3,2,2,3,4,1,1,1,3,3,3,3,3,3,3,2,3,3,2,2,1,1,3,3,3,3,3,3,3,3,1,3,3,2,2,2,1,2,4,4,3,4,2,2,2,1,2,1,2,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,2,1,1,1,3,2,2,1,2,3,4,4,4,4,2,3,2,2,2,3,1,2,1
517,97,955,1,1,2,2,4,1,43,1,4,2,4,4,2,2,4,2,2,2,3,3,3,2,1,1,2,2,2,3,3,3,3,1,3,2,3,2,2,1,1,3,3,3,4,3,2,2,4,4,4,2,3,4,4,2,1,3,1,1,2,1,2,3,3,2,2,3,2,2,2,2,2,2,3,4,2,2,2,2,2,3,2,1,3,1,2,1,3,2,3,1,3,4,4,4,2,1,4,2,2,3,4,3,4,1
518,100,377,1,2,1,3,2,1,8,3,4,1,3,5,1,1,4,2,3,1,4,5,5,5,4,5,5,5,5,4,5,4,5,4,4,4,5,4,5,3,5,5,5,5,4,5,4,5,4,5,5,4,4,4,5,5,5,5,5,5,5,5,4,3,4,5,5,4,4,1,2,3,3,3,3,4,2,3,3,3,3,3,3,2,2,3,3,3,3,2,2,1,2,3,3,2,3,1,3,2,3,4,4,4,4,2
519,100,208,1,2,1,2,1,1,13,1,2,1,3,3,1,1,3,2,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,NA,3,3,4,3,4,4,4,4,4,3,4,4,4,3,4,2,3,3,4,4,4,3,1,3,3,2,4,5,5,5,4,4,4,4,3,1,1,1,1,1,2,2,3,2,2,2,2,3,3,3,2,3,3,3,2,3,3,3,2
520,100,270,1,1,2,2,4,1,10,3,5,4,5,2,2,1,5,4,2,5,4,3,4,4,2,2,1,5,4,4,3,5,4,4,5,5,3,2,3,2,5,5,4,3,3,4,2,5,4,4,4,3,5,5,4,5,5,5,4,NA,3,4,3,3,4,3,3,2,3,5,5,4,4,1,3,NA,3,4,3,4,4,1,2,3,2,3,1,2,2,2,1,2,1,3,3,2,1,1,2,2,3,3,4,4,4,2
521,100,436,1,1,2,3,1,1,19,2,3,2,3,5,4,1,4,1,4,2,4,2,3,2,1,1,2,4,4,3,4,5,4,2,4,2,3,4,4,1,1,4,3,4,2,3,2,2,3,4,3,2,3,3,3,2,1,4,1,2,2,3,4,3,2,1,1,3,3,2,1,2,2,4,2,4,2,2,2,2,3,2,2,1,3,3,2,3,1,2,3,3,2,3,3,2,3,3,1,2,1,2,1,1,1,2
522,100,173,1,2,1,1,2,1,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,4,4,2,2,3,3,4,3,2,2,2,2,2,3,2,2,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2
523,100,537,1,1,2,4,1,1,44,2,3,2,3,3,2,2,5,2,1,4,4,4,4,4,1,2,4,2,3,3,3,4,3,2,3,4,3,4,4,1,2,4,3,4,4,3,3,4,5,4,3,1,3,4,4,1,2,4,2,2,2,1,4,2,4,1,3,5,3,2,2,2,2,4,2,4,2,2,2,2,2,3,2,1,2,3,1,3,1,2,1,3,3,4,4,2,1,1,3,1,3,2,1,3,4,2
524,100,554,1,1,2,1,4,6,4,2,4,1,3,4,2,1,5,1,4,3,4,1,2,3,1,1,3,2,3,4,2,5,2,1,3,2,3,3,2,1,1,2,2,2,1,4,1,1,1,5,3,1,2,4,3,2,4,4,2,2,2,4,2,3,2,3,3,3,1,3,3,3,2,2,2,5,2,2,2,2,2,3,1,2,2,3,2,1,3,1,1,3,1,3,3,3,3,2,3,3,2,4,4,4,4,2
525,100,445,1,1,2,3,1,1,9,2,3,1,3,3,2,4,5,1,2,5,4,3,5,4,3,3,4,5,4,3,5,5,4,2,3,3,2,3,4,2,4,4,3,2,3,4,4,3,5,5,4,4,4,5,4,5,4,4,3,5,4,4,5,4,5,3,4,4,5,3,1,1,1,5,1,4,1,1,1,1,1,3,1,1,2,3,2,2,1,2,1,2,3,2,2,1,1,1,3,1,1,2,2,2,2,2
526,100,556,1,1,2,1,2,4,13,2,4,1,4,3,2,1,4,3,2,5,4,2,2,4,1,2,2,5,4,4,3,5,4,1,4,5,5,4,3,1,3,4,4,4,5,4,2,4,4,4,5,3,3,4,4,2,2,4,2,3,4,2,3,2,2,1,2,1,1,2,3,4,4,2,3,3,2,3,3,4,4,3,2,1,2,1,2,3,2,2,3,3,3,4,3,4,1,1,1,2,4,2,4,4,4,2
527,100,533,1,1,2,1,2,1,13,3,4,2,4,4,3,1,5,1,2,4,3,3,2,2,1,2,1,2,2,3,2,2,1,2,3,2,2,2,2,4,3,3,3,2,3,3,2,3,1,4,4,2,2,3,2,4,3,2,2,2,2,2,1,1,1,3,3,2,2,1,1,3,4,2,4,3,2,3,2,4,3,3,2,3,3,3,2,2,3,2,1,3,3,4,4,4,1,2,2,2,3,3,2,2,4,2
528,100,256,1,1,2,1,1,1,11,3,3,3,3,3,3,3,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,1,2,1,3,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
529,100,539,1,1,2,2,1,1,20,1,3,1,5,4,1,1,5,2,5,5,2,5,4,4,4,4,4,4,4,5,4,3,4,3,4,4,5,4,3,4,4,4,5,4,4,5,5,5,4,3,3,3,3,2,4,5,4,4,3,2,2,4,5,5,3,2,3,3,4,2,4,4,4,NA,3,3,3,3,3,4,4,3,1,3,1,1,2,3,1,2,1,3,2,2,2,3,1,1,4,3,1,4,4,4,4,2
530,100,574,1,1,2,1,4,1,5,1,3,1,4,5,1,1,5,3,3,4,3,3,3,4,3,4,4,5,4,5,3,5,4,3,5,3,3,4,5,1,2,3,4,4,5,5,3,5,5,5,5,1,3,4,4,4,3,4,4,2,1,5,1,3,1,4,3,4,5,3,2,1,1,4,3,5,1,1,1,1,1,3,2,2,2,3,2,3,3,2,2,3,3,3,3,2,2,1,3,2,3,4,4,4,4,2
531,100,758,1,2,1,2,1,1,12,2,3,1,3,2,2,1,4,2,3,4,4,3,4,3,1,2,3,3,3,3,4,4,2,2,3,3,4,4,3,2,4,4,3,4,4,4,3,3,4,3,4,2,4,4,3,3,2,4,3,4,2,3,2,4,4,2,3,3,3,4,2,2,2,3,2,4,2,2,2,2,3,3,1,2,1,3,2,1,3,2,3,2,3,2,2,1,2,2,3,2,3,3,3,3,4,2
532,100,451,1,2,1,1,1,1,15,1,5,2,4,4,1,1,3,1,3,4,4,2,3,5,1,5,5,5,5,5,5,5,5,1,5,3,5,4,5,1,2,5,5,5,5,5,5,5,5,5,5,3,5,5,5,1,2,5,1,3,2,1,3,5,1,2,5,3,4,1,2,2,1,4,2,3,1,1,1,1,1,3,2,1,3,3,1,1,2,3,3,1,3,3,3,3,1,2,2,2,4,3,4,4,4,2
533,100,166,1,1,2,2,1,1,37,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,2,2,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,NA,2
534,100,830,1,2,1,2,4,1,17,1,3,2,3,2,1,1,3,1,4,2,5,4,4,5,5,4,4,4,4,5,5,4,5,4,5,4,4,5,5,4,5,5,5,5,5,4,5,5,5,5,3,4,4,5,5,4,4,5,5,3,4,3,3,3,4,2,4,2,4,2,2,3,3,4,2,4,2,2,2,2,2,3,2,2,3,3,2,2,3,1,3,2,3,4,3,3,1,1,3,1,4,3,3,4,4,2
535,100,549,1,2,1,2,1,2,16,1,3,1,3,2,1,1,5,1,2,4,3,4,4,4,3,4,4,3,4,3,4,4,4,4,4,3,3,3,3,2,4,3,4,4,4,4,2,4,4,4,5,4,3,4,5,4,2,4,4,2,4,2,3,2,2,2,5,2,5,3,2,2,2,4,2,4,2,2,2,2,2,3,2,2,1,1,2,1,3,1,3,3,3,3,3,3,2,2,2,2,2,3,4,4,4,2
536,100,715,1,1,2,1,1,6,10,1,5,2,4,5,2,2,5,3,4,2,4,3,1,2,1,2,1,4,1,4,3,5,3,3,4,4,2,1,5,1,1,3,2,2,4,4,4,3,4,4,4,4,3,5,1,5,4,5,2,4,1,3,2,5,3,5,3,5,5,3,5,5,5,2,4,4,2,2,2,2,2,3,1,1,2,1,2,3,2,2,3,2,3,3,3,2,1,2,3,2,2,3,3,4,4,2
537,100,819,1,1,2,2,3,1,10,2,3,2,2,4,3,2,4,1,4,2,3,4,3,3,2,2,2,3,5,3,4,4,3,4,4,4,3,4,3,2,NA,3,4,4,4,4,2,4,5,5,4,5,4,3,4,3,2,3,3,2,4,2,2,3,4,4,4,4,4,2,2,2,2,4,2,2,2,2,2,2,2,3,2,1,1,3,2,1,1,3,1,3,3,4,3,3,2,2,3,2,4,4,4,4,4,2
538,100,692,1,1,2,1,4,1,13,1,4,1,3,2,1,1,5,1,4,2,3,1,1,2,1,1,1,4,4,5,4,4,5,1,4,2,4,4,4,1,1,5,3,4,4,4,4,3,5,5,3,2,3,4,5,2,4,4,2,5,1,4,3,3,4,2,1,1,2,3,4,4,4,2,3,3,2,3,2,2,3,3,2,2,3,3,2,3,2,2,3,3,3,3,3,2,1,2,4,1,2,3,3,4,4,2
539,100,564,1,1,2,1,3,1,10,1,3,3,2,4,1,2,5,1,2,4,3,4,4,4,5,3,4,4,5,3,3,4,3,3,3,4,3,3,2,1,3,4,4,2,2,3,2,3,4,4,4,4,4,5,2,2,1,3,2,2,4,1,2,3,5,1,3,2,2,3,4,3,4,2,4,3,3,4,3,4,4,3,1,1,3,1,2,3,2,2,3,2,1,1,1,1,1,2,3,1,2,2,3,4,4,2
540,100,626,1,2,1,1,1,NA,10,1,3,2,5,2,3,5,5,3,2,3,2,5,4,4,4,3,3,4,4,4,4,4,5,2,4,4,4,2,3,1,3,3,4,3,5,4,4,4,3,3,3,5,4,3,4,4,4,5,5,4,3,4,5,5,4,3,4,4,4,4,5,3,5,4,4,3,3,3,5,4,4,3,1,1,2,3,2,1,2,1,1,2,3,4,4,4,3,2,3,2,4,4,4,4,4,2
541,100,890,1,1,2,2,1,1,14,2,4,2,3,5,4,1,5,4,3,2,4,3,2,2,1,1,2,4,4,3,4,4,4,3,3,4,2,4,5,3,4,3,4,3,3,4,2,3,4,4,4,3,2,3,3,3,2,3,2,2,2,2,3,3,2,1,3,1,3,4,4,4,4,2,4,3,3,4,3,3,4,3,1,2,2,1,1,1,1,2,1,3,1,3,3,3,1,1,2,2,2,2,4,4,3,2
542,100,718,1,1,2,1,1,7,11,1,3,2,3,5,3,1,5,2,2,4,4,1,1,2,1,1,2,1,1,2,1,4,2,1,1,3,1,1,1,1,1,3,2,1,2,4,1,1,1,3,1,1,1,2,1,1,2,1,1,4,1,4,2,1,4,1,1,3,4,NA,5,5,5,1,5,1,1,1,1,1,1,3,2,2,3,1,2,3,3,2,1,1,3,3,3,1,1,1,1,1,4,4,3,4,3,2
543,100,735,1,1,2,1,2,1,8,1,3,1,3,1,2,1,4,2,2,3,3,2,3,3,3,3,4,5,3,3,2,3,2,2,4,2,2,3,2,4,3,4,3,3,3,4,2,3,4,3,4,2,2,3,3,3,5,5,4,5,4,5,2,3,2,2,2,1,2,2,4,3,3,3,3,4,2,2,1,1,1,3,2,2,2,1,2,3,3,1,1,3,1,3,3,3,2,1,2,2,3,4,4,4,4,2
544,100,776,1,1,2,1,1,2,8,1,5,5,5,4,5,3,5,5,1,4,1,2,4,2,1,1,1,1,2,4,2,2,2,1,2,2,2,2,3,1,1,2,1,3,3,3,3,3,2,2,2,4,2,2,3,2,2,2,2,2,2,2,1,2,1,1,2,3,1,3,2,2,2,4,3,4,1,3,3,3,3,3,1,1,2,1,2,1,1,3,2,3,3,4,3,3,3,3,3,3,4,3,3,4,3,2
545,100,383,1,1,2,1,2,1,13,1,3,2,3,3,1,1,4,3,4,4,4,3,2,2,2,4,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,2,4,3,3,3,3,2,2,4,2,3,3,3,3,4,3,4,3,3,3,3,2,3,2,3,4,3,2,2,3,2,2,2,3,3,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,2
546,100,1061,1,2,1,2,2,1,13,1,1,1,1,4,1,2,1,1,4,2,4,4,4,2,4,3,2,4,4,4,4,4,4,4,4,4,2,3,3,2,2,4,4,5,5,4,5,5,4,5,4,1,2,5,5,4,5,5,5,5,5,5,3,3,4,1,4,2,3,2,4,3,3,3,3,3,3,3,3,3,3,1,2,2,3,3,2,1,2,3,3,2,3,3,3,3,1,3,4,3,4,3,4,4,4,2
547,100,1274,1,2,1,1,3,1,8,3,3,2,3,2,1,2,2,2,2,4,3,2,2,2,3,2,3,3,3,3,3,4,4,2,4,2,3,2,2,2,2,3,2,3,4,4,2,3,4,3,4,2,2,2,3,2,3,4,3,3,3,4,1,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,2,3,1,3,1,2,3,3,3,1,3,3,3,3,4,3,3,4,3,3,4,4,2,4,2
548,100,652,1,1,2,2,1,1,16,1,4,1,4,4,2,1,5,2,1,5,2,3,2,2,2,3,1,4,3,5,1,4,3,3,3,2,1,3,2,5,2,1,3,1,5,4,4,3,2,2,2,2,1,3,4,2,1,4,4,3,1,3,3,5,4,2,3,1,1,3,4,4,4,3,2,3,2,2,2,2,4,2,2,1,3,3,1,1,3,2,2,3,3,3,4,3,1,1,1,1,1,3,4,4,2,2
549,100,813,1,2,1,3,1,4,10,1,2,1,2,1,1,1,1,1,3,3,4,1,1,4,1,2,5,5,5,5,5,5,5,1,5,5,4,4,5,1,1,4,4,5,5,4,2,4,5,5,4,1,3,5,5,2,1,4,1,1,4,1,1,5,1,1,4,5,5,1,1,1,1,5,1,5,1,1,1,1,1,2,2,1,3,3,2,2,3,2,1,1,3,4,3,4,2,2,3,3,4,3,4,4,4,2
550,100,813,1,1,2,1,3,1,10,2,3,2,3,3,1,2,4,2,3,4,3,3,3,3,2,3,1,4,3,3,3,4,3,2,5,4,3,2,3,2,3,4,3,4,5,4,4,5,5,4,3,4,4,5,4,3,3,4,4,3,2,4,2,3,2,5,4,2,5,3,3,4,3,3,3,4,2,2,2,2,4,3,2,1,3,1,2,1,3,2,1,3,3,3,3,4,1,1,2,1,4,4,4,4,4,2
551,100,941,1,1,2,1,4,1,4,3,1,1,3,3,1,1,4,3,2,5,2,3,3,4,3,1,5,5,5,3,3,5,5,3,5,5,5,3,3,2,1,5,5,5,5,5,5,5,5,2,3,1,5,5,5,5,3,5,5,3,5,3,3,4,5,1,3,5,5,5,5,5,5,1,5,1,3,3,3,3,5,1,2,1,3,3,1,3,2,3,3,3,3,1,1,1,1,3,4,3,4,4,4,4,4,2
552,100,540,1,1,5,1,4,1,10,1,3,1,3,4,2,2,4,1,4,4,3,3,4,4,2,3,3,4,5,4,4,5,4,4,4,4,4,3,5,3,3,5,4,4,3,4,4,4,4,4,5,5,4,4,4,4,3,5,3,3,4,3,5,4,3,4,4,3,4,4,4,3,3,3,3,4,2,3,2,3,4,2,2,1,2,3,2,1,2,2,1,2,3,1,1,1,2,2,3,2,3,2,3,4,4,2
553,100,392,1,1,2,3,3,2,10,3,2,1,3,3,4,4,4,1,3,5,3,3,4,4,3,3,4,2,4,4,3,4,4,3,3,3,3,3,2,3,1,5,5,4,4,3,5,3,4,4,4,5,5,4,3,4,3,2,3,3,3,4,3,4,4,3,2,4,5,3,2,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,2,3,1,2,1,2,2,3,4,3,2,3,2,2,2,2,2,2,3,2
554,100,237,1,1,2,1,2,1,7,1,5,2,5,2,5,3,5,4,1,5,2,2,4,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,4,2,3,3,4,4,NA,3,3,3,3,3,3,3,3,3,2,2,2,3,2,2,3,2,2,3,3,2,NA,2,3,3,3,3,3,3,3,3,3,3,2
555,100,628,1,2,1,3,1,1,19,1,2,3,3,2,1,1,4,3,4,3,4,4,3,3,2,2,3,4,4,3,3,5,4,3,4,3,2,4,4,3,3,3,2,4,2,4,2,4,5,4,4,4,3,3,5,3,4,4,3,4,2,5,2,2,3,3,2,2,3,5,2,2,2,4,2,2,2,2,1,2,2,1,2,2,3,1,2,3,2,2,3,3,3,3,2,3,1,2,2,1,3,3,4,4,4,2
556,100,155,1,1,2,4,3,1,10,2,2,2,2,3,3,3,2,3,2,2,3,3,3,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,2,2,3,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,4,3,3,4,3,4,4,2,2,3,1,3,1,3,1,1,3,3,2,3,3,3,3,3,2,3,3,3,4,4,3,2
557,100,442,1,1,2,1,2,1,13,3,4,3,4,3,3,2,4,3,3,4,3,1,2,2,1,1,2,1,1,1,1,1,2,1,2,2,2,1,1,2,1,2,1,1,2,1,2,2,4,3,3,2,2,2,2,2,2,2,2,1,1,1,3,3,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,3,2,3,2,2,3,3,3,3,3,3,2,2,2,2,2,3,4,2,4,2
558,100,2125,1,1,2,2,4,6,5,3,4,4,4,3,2,2,5,2,1,5,2,1,1,2,1,5,2,2,1,5,2,4,2,1,4,2,2,2,2,1,4,3,4,3,4,2,3,3,4,3,2,2,4,4,2,3,4,2,5,3,5,5,5,4,2,1,2,5,2,4,5,5,4,2,5,2,3,3,4,4,5,3,1,1,2,1,2,2,2,2,3,2,3,1,2,3,2,3,3,2,1,3,3,4,4,2
559,100,1030,1,1,2,3,2,1,13,1,4,2,4,1,2,1,5,1,2,5,1,2,3,2,2,3,2,2,2,3,3,4,3,1,3,2,3,2,2,3,2,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,NA,NA,3,3,3,1,1,1,1,1,1,1,1,2,2,2,2,2,3,1,2,1,3,3,4,3,4,1,2,3,1,1,3,4,4,4,2
560,100,452,1,1,2,1,3,1,10,1,3,2,3,2,3,4,5,1,2,4,3,3,4,5,2,1,3,5,5,3,3,2,5,4,2,3,4,2,3,3,4,1,3,4,1,3,3,4,5,5,2,3,4,4,4,2,3,4,2,4,3,5,1,4,4,3,4,4,3,4,2,1,2,3,3,2,3,3,2,2,2,1,2,1,1,3,1,1,3,2,1,3,3,3,2,3,2,2,3,3,3,2,2,3,3,2
561,100,739,1,1,2,4,4,1,27,1,4,2,5,4,2,2,5,1,4,5,4,4,5,5,5,5,5,4,2,1,4,5,5,5,2,4,3,5,3,4,3,4,3,3,5,4,5,5,3,3,2,4,4,4,5,5,1,5,5,1,1,1,3,2,2,NA,2,3,4,3,4,4,2,3,3,3,3,3,3,3,3,3,2,2,2,3,2,3,3,2,1,3,3,2,2,2,2,4,3,4,2,2,4,4,4,2
562,100,810,1,2,1,2,4,1,10,2,3,2,2,1,1,1,2,2,4,1,4,3,5,4,3,3,4,5,4,4,4,4,4,2,4,3,3,2,4,2,4,4,3,3,4,4,3,5,5,3,3,3,4,5,4,4,4,4,4,3,4,3,5,4,3,3,4,1,2,3,4,3,3,3,3,4,2,2,2,2,2,3,1,2,2,3,2,2,2,2,2,2,3,3,3,3,2,1,1,1,4,3,4,4,4,2
563,100,908,1,1,1,2,1,1,9,1,1,2,2,1,2,2,3,2,5,2,5,3,4,3,2,2,2,4,4,4,3,4,4,2,4,3,4,3,3,2,2,4,4,4,2,4,2,4,4,5,5,3,5,4,5,2,4,3,2,4,3,2,1,3,2,1,2,2,3,4,1,2,3,4,2,4,1,2,2,2,2,3,2,3,3,1,2,3,3,2,3,3,3,1,1,1,1,2,3,3,3,3,3,3,4,2
564,100,2982,1,1,2,1,3,1,6,1,3,3,3,4,3,1,4,1,4,2,2,1,2,1,1,2,1,2,1,3,3,3,3,2,2,4,3,2,4,1,3,4,1,1,3,2,1,1,1,4,4,2,4,3,3,2,2,3,2,1,2,2,1,3,3,1,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,2,1,1,3,2,2,3,2,3,3,3,3,3,2,3,2,2,3,1,1,3,3,4,4,2
565,100,1561,1,1,2,4,3,4,10,1,5,3,5,5,2,1,5,3,3,5,3,1,4,4,1,1,2,5,4,3,4,5,4,3,4,5,4,3,4,1,2,3,4,4,5,5,3,4,4,3,3,5,4,4,4,2,2,4,3,3,3,2,5,4,4,3,4,2,2,5,5,5,5,1,5,1,4,5,5,5,5,1,1,3,2,3,3,3,2,2,1,3,3,1,1,1,1,1,3,1,4,2,1,2,4,2
566,100,28662,1,2,1,3,4,1,20,3,3,3,2,3,3,3,2,3,NA,NA,NA,4,3,3,4,3,3,3,3,4,4,3,3,3,3,2,2,2,3,3,3,3,3,2,2,3,3,3,4,4,4,NA,3,3,3,3,4,4,4,4,4,3,2,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,NA,3,1,2,1,3,2,3,1,3,2,2,2,2,2,2,2,3,1,1,4,4,2
567,100,677,1,2,1,3,4,1,20,2,3,2,2,4,5,1,4,2,2,2,2,1,2,2,2,1,2,2,2,3,3,3,3,2,2,4,3,3,4,3,3,2,3,3,3,2,3,3,5,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,1,3,3,2,2,2,3,3,3,2,2,2,2,2,1,1,1,3,3,2,3,3,2,3,3,1,3,3,3,3,3,4,3,3,4,4,4,4,2
568,100,298,1,1,2,3,4,1,24,1,3,1,3,3,2,1,4,2,2,3,4,4,4,4,4,4,4,4,4,3,4,3,4,3,3,4,3,5,5,3,5,5,4,3,4,5,5,3,5,3,5,4,3,3,4,4,4,3,5,3,4,4,3,3,4,4,5,5,4,3,2,4,2,4,2,2,2,3,3,3,3,2,2,1,3,1,2,1,3,1,2,3,1,3,3,3,3,3,4,2,2,2,3,3,2,2
569,100,277,1,1,2,4,3,1,10,3,3,3,3,3,3,2,5,5,1,5,1,3,4,3,1,1,4,1,1,2,4,4,3,2,3,2,2,3,2,2,2,3,3,2,2,3,3,2,2,3,1,2,2,3,3,3,2,2,3,2,3,2,3,2,3,3,2,3,2,1,1,5,5,1,5,3,5,5,5,5,5,3,2,2,2,3,1,2,1,3,1,1,1,4,1,2,3,1,3,3,1,2,3,2,2,2
570,100,658,1,1,2,1,4,5,5,1,3,2,3,2,1,1,3,1,3,4,4,5,5,3,1,2,2,3,3,3,4,5,5,2,1,4,3,4,4,1,3,3,3,4,4,4,2,1,1,3,3,1,3,3,3,3,3,5,4,4,5,4,4,1,1,4,4,1,4,3,4,4,4,3,3,3,3,3,3,3,3,3,2,1,1,3,2,1,3,2,3,3,2,2,1,1,2,1,1,1,1,1,4,4,4,2
571,100,85248,1,1,2,1,1,6,12,1,3,1,4,2,1,2,4,1,2,4,2,4,4,4,4,4,3,3,3,3,3,3,3,3,4,3,4,3,3,3,4,4,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,4,2,3,3,1,2,2,2,3,3,2,2,1,3,1,3,1,2,1,2,3,3,3,3,2,1,1,1,3,4,2,2,3,2
572,100,698,1,1,2,3,4,1,24,3,4,3,3,4,2,1,4,3,2,4,3,3,3,4,3,3,4,4,3,3,3,4,4,3,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,3,3,4,4,3,3,3,1,3,3,3,4,4,3,3,3,4,3,2,4,2,3,4,3,3,4,1,2,1,1,3,1,2,1,2,1,3,2,3,3,3,2,2,3,2,2,3,3,3,3,2
573,100,505,1,2,1,2,1,1,10,1,3,1,4,5,3,2,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,1,4,4,4,5,4,4,4,4,5,3,2,4,5,4,5,4,3,5,4,2,2,1,4,4,1,4,4,1,5,2,2,4,4,2,4,2,2,1,1,1,1,3,1,2,3,3,2,1,2,2,3,3,2,2,1,2,1,1,2,1,3,3,3,4,4,2
574,100,68651,1,1,2,3,1,1,21,1,4,1,3,5,2,2,5,3,3,4,2,2,1,2,2,4,3,1,2,2,3,3,2,2,4,4,2,4,2,4,4,4,4,3,3,5,4,4,3,3,4,4,3,3,4,4,2,3,3,2,2,4,2,3,1,2,1,1,4,3,2,2,2,3,3,3,1,2,2,2,3,3,2,2,3,2,2,3,2,2,1,1,2,3,3,2,1,1,1,1,1,3,3,3,2,2
575,100,1033,1,2,1,1,1,2,12,1,3,1,3,2,1,1,3,1,4,4,4,5,5,5,3,5,5,4,4,4,4,3,3,3,4,5,5,4,4,3,3,4,4,4,4,4,4,5,5,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,3,4,4,4,4,4,2,2,2,4,2,4,2,2,2,2,2,2,2,2,3,3,2,1,3,2,1,3,2,3,3,3,2,3,3,3,3,3,4,4,4,2
576,100,298,1,2,1,1,1,1,4,2,2,3,4,3,5,1,3,3,2,5,5,4,4,5,4,4,4,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4,5,3,4,4,4,5,5,5,5,5,5,4,4,4,4,4,5,5,5,4,4,5,4,5,5,5,4,5,5,5,4,5,5,4,4,4,5,4,3,2,2,1,3,2,2,2,3,1,1,1,4,4,4,3,4,4,4,3,3,3,3,4,2
577,100,1506,1,1,2,1,4,1,3,1,1,2,1,4,2,2,4,2,4,2,4,2,3,3,1,2,3,4,3,3,2,4,4,2,2,4,3,2,3,3,2,4,3,4,2,4,3,3,5,4,4,2,3,4,3,3,3,4,4,2,2,2,2,3,4,1,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,3,2,3,1,2,1,3,3,1,2,1,1,1,2,2,3,3,3,4,4,2
